source_number,destination_number,is_carting,is_ftl,start_hour,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor,data
962,87,0,1,7,0.3244,0.3204,0.2903,0.3623,2.283,training
962,87,0,1,8,0.3244,0.3204,0.2917,0.4129,2.4088,training
962,87,0,1,9,0.3349,0.3253,0.2942,0.5849,2.8012,training
962,87,0,1,11,0.3244,0.3214,0.2904,0.3826,2.3333,training
963,1495,1,0,12,-0.333,-0.3285,-0.3155,-0.3203,2.7353,training
963,1495,1,0,14,-0.3382,-0.331,-0.3143,-0.3937,1.9394,training
963,1495,1,0,15,-0.3352,-0.3305,-0.3136,-0.368,2.2036,training
963,1495,1,0,16,-0.3403,-0.3339,-0.3148,-0.291,3.2326,training
963,1495,1,0,17,-0.3365,-0.3312,-0.3134,-0.3777,2.0897,training
963,1495,1,0,18,-0.354,-0.3438,-0.3198,-0.424,1.7333,training
964,857,0,1,21,-0.1752,-0.1767,-0.1234,-0.1598,2.4551,training
964,1424,0,1,21,-0.2611,-0.2626,-0.2251,-0.1505,3.3607,training
965,1041,0,1,2,-0.3908,-0.3527,-0.3242,-0.4721,1.4348,training
965,1041,0,1,3,-0.3961,-0.3527,-0.3246,-0.4771,1.4091,training
966,967,1,0,0,-0.3873,-0.3453,-0.3123,-0.3861,2.8315,training
966,967,1,0,1,-0.375,-0.3385,-0.3043,-0.376,2.7308,training
967,968,1,0,1,-0.3943,-0.3519,-0.3162,-0.3743,3.2022,training
967,968,1,0,2,-0.3926,-0.3508,-0.3177,-0.3119,4.2912,training
968,969,1,0,3,-0.2979,-0.3159,-0.2937,-0.3844,1.664,training
968,969,1,0,4,-0.2988,-0.3183,-0.2953,-0.3785,1.7293,training
968,969,1,0,5,-0.3014,-0.3186,-0.293,-0.4063,1.475,training
969,632,1,0,4,-0.2436,-0.2085,-0.2113,0.289,6.549,training
969,632,1,0,5,-0.2471,-0.2106,-0.2127,0.1921,5.8825,training
969,632,1,0,6,-0.2593,-0.2237,-0.2209,-0.3052,2.0625,training
969,632,1,0,7,-0.2541,-0.2157,-0.2212,-0.2976,2.0816,training
970,14,0,1,1,-0.2798,-0.3245,-0.3307,-0.2715,2.5527,training
970,1407,0,1,2,-0.2751,-0.3102,-0.3284,-0.2167,2.9778,training
971,894,0,1,12,-0.2699,-0.2597,-0.2089,-0.2723,2.4348,training
971,894,0,1,13,-0.2751,-0.2572,-0.2102,-0.2748,2.4667,training
971,1278,0,1,12,-0.354,-0.3306,-0.2953,-0.419,1.8,training
971,1278,0,1,13,-0.3645,-0.3361,-0.2993,-0.4303,1.7605,training
972,973,1,0,0,-0.1049,-0.1001,-0.1346,-0.2571,1.5249,training
972,973,1,0,1,-0.1068,-0.1031,-0.1371,-0.3123,1.2493,training
973,974,1,0,2,-0.363,-0.3509,-0.3315,-0.432,1.7271,training
973,974,1,0,3,-0.3628,-0.3506,-0.3311,-0.4337,1.6989,training
974,975,1,0,3,-0.3898,-0.3496,-0.326,-0.4402,1.9641,training
974,975,1,0,4,-0.3908,-0.3505,-0.3258,-0.4114,2.4758,training
975,86,1,0,5,-0.0437,-0.0015,-0.0211,-0.1181,1.9438,training
975,1047,1,0,4,-0.354,-0.3128,-0.2806,-0.4468,1.4333,training
975,1047,1,0,5,-0.352,-0.3078,-0.2784,-0.4123,1.8435,training
976,565,0,1,0,0.1614,0.0521,0.0549,0.0109,1.75,training
976,977,0,1,0,-0.1337,-0.181,-0.2085,-0.2616,1.6164,training
977,4,0,1,3,1.0554,0.9499,0.8725,1.1487,2.2617,training
977,565,0,1,2,-0.0508,-0.1492,-0.156,-0.3039,1.1353,training
977,565,0,1,3,-0.049,-0.1483,-0.1529,-0.3254,1.0341,training
978,93,0,1,2,-0.2409,-0.2091,-0.1579,-0.2635,2.2413,training
979,82,0,1,1,-0.3225,-0.2815,-0.2968,-0.4088,1.6111,training
979,516,0,1,1,-0.2015,-0.2244,-0.2276,-0.2597,1.9831,training
979,517,0,1,1,0.0956,0.0831,0.0786,0.1171,2.3025,training
979,517,0,1,2,0.093,0.0809,0.0766,0.1955,2.5826,training
980,981,1,0,1,-0.2534,-0.2674,-0.2532,-0.3583,1.5879,training
981,1550,1,0,2,-0.2751,-0.228,-0.2552,-0.369,1.6393,training
981,1550,1,0,3,-0.2751,-0.2278,-0.2545,-0.3753,1.5836,training
982,276,1,0,1,-0.2962,-0.314,-0.3245,-0.3937,1.561,training
983,1404,0,1,4,-0.3856,-0.3478,-0.3588,-0.4645,1.5,training
983,1404,1,0,3,-0.3803,-0.3524,-0.3541,-0.4259,2.0482,training
983,1404,1,0,4,-0.3803,-0.3434,-0.3586,-0.3987,2.48,training
983,1428,0,1,12,-0.2225,-0.1758,-0.1721,-0.1585,2.8545,training
984,985,0,1,3,-0.3829,-0.3405,-0.3044,-0.4297,2.029,training
984,985,0,1,4,-0.3908,-0.3469,-0.3108,-0.4253,2.2391,training
985,986,0,1,4,-0.3523,-0.346,-0.3233,-0.4122,1.868,training
985,986,0,1,5,-0.3474,-0.3439,-0.3214,-0.4234,1.6701,training
986,987,0,1,5,-0.2725,-0.3185,-0.3211,-0.4227,1.1518,training
986,987,0,1,6,-0.273,-0.3176,-0.3207,-0.3385,1.8923,training
987,988,0,1,6,-0.2436,-0.3363,-0.3423,-0.4038,1.1765,training
987,988,0,1,7,-0.2488,-0.3142,-0.3404,-0.424,1.04,training
987,988,0,1,8,-0.2488,-0.3377,-0.3429,-0.381,1.38,training
987,988,0,1,9,-0.2436,-0.3357,-0.342,-0.424,1.0196,training
988,989,0,1,8,-0.3509,-0.3492,-0.3458,-0.4296,1.63,training
988,989,0,1,9,-0.3435,-0.3453,-0.3498,-0.4316,1.5312,training
988,989,0,1,10,-0.3435,-0.3466,-0.3468,-0.4367,1.4688,training
989,790,0,1,9,-0.3575,-0.3302,-0.3093,-0.1358,5.5492,training
989,790,0,1,10,-0.354,-0.3243,-0.3094,-0.2192,4.4333,training
989,790,0,1,11,-0.3803,-0.3447,-0.3301,-0.1914,5.76,training
990,991,0,1,0,-0.3365,-0.3431,-0.3313,-0.4282,1.5061,training
990,991,0,1,1,-0.333,-0.3412,-0.3298,-0.4404,1.3382,training
991,965,0,1,0,-0.1805,-0.2401,-0.239,-0.3861,1.0635,training
991,965,0,1,1,-0.1962,-0.2532,-0.2507,-0.3557,1.319,training
991,965,0,1,2,-0.1831,-0.2415,-0.2397,-0.3823,1.0963,training
991,1041,0,1,2,-0.2909,-0.328,-0.3045,-0.3431,2.0,training
992,1551,1,0,1,-0.4276,-0.3842,-0.3557,-0.4395,2.827,training
992,1551,1,0,2,-0.4329,-0.3922,-0.3641,-0.4784,2.0333,training
992,1551,1,0,3,-0.4329,-0.3923,-0.3643,-0.4834,1.9,training
993,484,0,1,5,-0.3645,-0.3178,-0.301,-0.3507,2.8929,training
993,994,0,1,1,-0.4145,-0.3736,-0.3557,-0.443,2.3963,training
993,994,0,1,2,-0.4171,-0.3776,-0.36,-0.4164,3.0556,training
994,995,0,1,1,-0.3435,-0.3429,-0.324,-0.4114,1.7879,training
994,995,0,1,2,-0.3474,-0.3444,-0.3255,-0.431,1.5733,training
995,996,0,1,2,-0.3277,-0.3478,-0.3714,-0.4253,1.4706,training
995,996,0,1,3,-0.3211,-0.3432,-0.368,-0.4152,1.5311,training
995,996,0,1,4,-0.3277,-0.3471,-0.3705,-0.4215,1.5143,training
996,4,0,1,3,0.6189,0.583,0.5503,0.8503,2.5862,training
996,4,0,1,4,0.6171,0.5804,0.5524,0.8554,2.5994,training
996,4,0,1,5,0.6189,0.5811,0.5487,0.7972,2.4884,training
997,998,0,1,20,-0.3593,-0.315,-0.2965,-0.3482,2.8276,training
999,1000,0,1,2,-0.3277,-0.2862,-0.2489,-0.3633,2.1714,training
1000,997,0,1,4,-0.0963,-0.1355,-0.122,-0.1004,2.2785,training
1001,26,0,1,15,0.1508,0.2077,0.2303,0.1221,2.127,training
1001,764,0,1,21,-0.2068,-0.1591,-0.137,-0.2141,2.3276,training
1002,716,0,1,9,-0.1857,-0.1478,-0.1614,-0.2951,1.6613,training
1002,716,0,1,10,-0.1831,-0.1463,-0.1607,-0.2767,1.7646,training
1003,1004,0,1,1,-0.4434,-0.4045,-0.3864,-0.4628,2.8205,training
1003,1004,0,1,2,-0.4412,-0.4038,-0.3861,-0.4619,2.7496,training
1003,1005,0,1,3,-0.2488,-0.2028,-0.2526,-0.2066,2.76,training
1004,1005,0,1,2,-0.3146,-0.2742,-0.3282,-0.3456,2.2105,training
1004,1005,0,1,3,-0.3156,-0.2744,-0.3318,-0.382,1.8403,training
1005,393,0,1,4,-0.1384,-0.143,-0.1439,-0.1143,2.4577,training
1005,393,0,1,5,-0.1318,-0.1383,-0.1444,-0.1471,2.2325,training
1005,393,0,1,6,-0.1331,-0.1398,-0.1454,0.1803,4.0417,training
1006,176,0,1,7,-0.0122,-0.0842,-0.1548,-0.0726,2.0105,training
1006,236,0,1,2,-0.3382,-0.3087,-0.3718,-0.2293,3.9091,training
1006,236,0,1,6,-0.3382,-0.3087,-0.3722,-0.2394,3.7879,training
1006,1331,0,1,0,-0.3663,-0.334,-0.3902,-0.3372,3.1195,training
1006,1331,0,1,2,-0.3698,-0.3327,-0.3909,-0.3254,3.3681,training
1007,308,0,1,1,-0.4171,-0.4019,-0.3913,-0.4695,1.8889,training
1007,308,0,1,2,-0.4171,-0.4021,-0.3915,-0.4645,2.0,training
1007,308,0,1,11,-0.4171,-0.4066,-0.3906,-0.3178,5.2222,training
1007,1319,0,1,3,-0.4197,-0.3988,-0.3711,-0.4594,2.1678,training
1007,1552,0,1,2,-0.2909,-0.2888,-0.3027,-0.2786,2.6466,training
1007,1552,0,1,3,-0.2751,-0.2754,-0.2937,-0.3117,2.1302,training
1007,1552,0,1,4,-0.2856,-0.2828,-0.298,-0.2015,3.2558,training
1007,1552,0,1,6,-0.2804,-0.2811,-0.2977,-0.3431,1.9091,training
1008,1007,0,1,9,-0.2935,-0.2733,-0.2413,-0.3153,2.2927,training
1008,1007,0,1,10,-0.3067,-0.2842,-0.2474,-0.2963,2.7716,training
1008,1007,0,1,11,-0.2909,-0.2723,-0.2402,-0.333,2.0952,training
1008,1007,0,1,12,-0.2909,-0.2698,-0.24,-0.2318,3.0476,training
1008,1007,0,1,13,-0.2751,-0.2661,-0.2271,-0.2672,2.5333,training
1009,176,1,0,9,-0.333,-0.3041,-0.3119,-0.2976,3.0,training
1010,204,1,0,2,-0.1735,-0.1519,-0.1399,0.0842,3.9281,training
1010,204,1,0,3,-0.1857,-0.1614,-0.1412,-0.0321,3.3387,training
1011,4,0,1,14,0.1035,-0.0346,0.0151,-0.0302,1.7743,training
1011,1106,0,1,5,-0.2383,-0.2614,-0.2353,-0.3766,1.3606,training
1012,863,0,1,0,-0.2436,-0.1982,-0.2074,-0.2344,2.4877,training
1013,1134,1,0,2,-0.3978,-0.3549,-0.3411,-0.4426,2.071,training
1013,1134,1,0,3,-0.3908,-0.3486,-0.3338,-0.4278,2.1957,training
1013,1234,1,0,8,-0.4171,-0.3819,-0.3897,-0.4379,2.5833,training
1013,1234,1,0,9,-0.4224,-0.3868,-0.3895,-0.4544,2.3529,training
1015,1016,0,1,12,-0.2449,-0.2113,-0.2454,-0.3197,1.8375,training
1016,1017,0,1,13,-0.2699,-0.2236,-0.2401,-0.2597,2.5435,training
1016,1017,0,1,14,-0.2567,-0.2112,-0.2358,-0.2656,2.3649,training
1016,1017,0,1,15,-0.2488,-0.2073,-0.2381,-0.2445,2.46,training
1017,1018,0,1,16,-0.3603,-0.3177,-0.3289,-0.3927,2.2289,training
1017,1018,0,1,17,-0.354,-0.3123,-0.3288,-0.4291,1.6667,training
1017,1018,0,1,18,-0.354,-0.3146,-0.3303,-0.3532,2.6667,training
1018,960,0,1,17,-0.2593,-0.2111,-0.2121,-0.2141,2.8055,training
1018,960,0,1,18,-0.262,-0.2162,-0.2179,-0.2401,2.6261,training
1018,960,0,1,19,-0.2593,-0.215,-0.2177,-0.2344,2.6458,training
1018,960,0,1,20,-0.2593,-0.2149,-0.2175,-0.0523,4.1458,training
1019,311,0,1,4,-0.2068,-0.2614,-0.2955,-0.3583,1.3448,training
1019,311,0,1,18,-0.2488,-0.3022,-0.2965,-0.3532,1.6,training
1019,1370,0,1,1,-0.2909,-0.3021,-0.259,-0.3684,1.7619,training
1020,1021,0,1,4,-0.191,-0.245,-0.2188,-0.3633,1.2459,training
1020,1256,0,1,5,-0.354,-0.3765,-0.3724,-0.4721,1.1,training
1020,1256,0,1,6,-0.354,-0.3762,-0.3726,-0.4721,1.1,training
1021,428,0,1,5,-0.1857,-0.147,-0.1798,-0.2382,2.0222,training
1021,428,0,1,6,-0.191,-0.1471,-0.1834,-0.3178,1.541,training
1021,428,0,1,7,-0.1805,-0.1441,-0.1853,0.0134,3.5714,training
1021,428,0,1,8,-0.191,-0.1449,-0.1769,-0.0574,3.2295,training
1021,1391,0,1,0,-0.4119,-0.3919,-0.364,-0.4695,1.7895,training
1022,779,0,1,7,-0.0858,-0.1341,-0.1311,-0.156,1.9506,training
1022,1023,0,1,6,-0.2778,-0.2883,-0.2742,-0.3519,1.8081,training
1022,1023,0,1,7,-0.2909,-0.2988,-0.2802,-0.3979,1.4841,training
1022,1023,0,1,8,-0.2899,-0.2976,-0.2788,-0.3992,1.4633,training
1022,1023,0,1,10,-0.2909,-0.2974,-0.2787,-0.3734,1.7143,training
1023,779,0,1,8,-0.3146,-0.3147,-0.2971,-0.4114,1.5185,training
1023,779,0,1,9,-0.3151,-0.3148,-0.2959,-0.4099,1.5383,training
1023,779,0,1,10,-0.3154,-0.316,-0.2966,-0.4072,1.5706,training
1023,779,0,1,12,-0.3277,-0.3251,-0.3036,-0.3987,1.7714,training
1024,1025,0,1,8,-0.212,-0.2443,-0.278,-0.29,1.8421,training
1025,1001,0,1,10,0.1719,0.1037,-0.048,-0.0119,1.6538,training
1026,1221,0,1,3,-0.2751,-0.3345,-0.321,-0.4114,1.2667,training
1026,1221,0,1,5,-0.2804,-0.3388,-0.3206,-0.3659,1.7045,training
1027,1028,1,0,2,-0.379,-0.3641,-0.3479,-0.431,1.9453,training
1027,1028,1,0,3,-0.3908,-0.3775,-0.3512,-0.4341,2.087,training
1028,10,1,0,3,-0.3715,-0.3327,-0.323,-0.4375,1.7498,training
1028,10,1,0,4,-0.3593,-0.319,-0.3075,-0.4215,1.825,training
1029,18,0,1,3,-0.2068,-0.2624,-0.3029,-0.3026,1.7241,training
1029,1030,0,1,2,-0.3645,-0.3744,-0.3493,-0.4468,1.5357,training
1029,1030,0,1,3,-0.3566,-0.3694,-0.3455,-0.4379,1.5639,training
1029,1030,0,1,4,-0.3645,-0.3746,-0.3497,-0.4278,1.8036,training
1030,18,0,1,3,-0.3645,-0.3714,-0.3537,-0.4518,1.4643,training
1030,18,0,1,4,-0.3467,-0.3569,-0.3512,-0.4388,1.4852,training
1031,1032,0,1,16,-0.2593,-0.2436,-0.2255,-0.333,1.8333,training
1031,1032,0,1,18,-0.2515,-0.2435,-0.2258,-0.333,1.7776,training
1031,1032,0,1,19,-0.2541,-0.243,-0.2252,-0.3406,1.7347,training
1031,1032,0,1,20,-0.2547,-0.2427,-0.225,-0.3169,1.9286,training
1032,1033,0,1,0,-0.2545,-0.2897,-0.2675,-0.3201,1.903,training
1033,1257,0,1,2,-0.3601,-0.3532,-0.3229,-0.4337,1.6705,training
1034,494,1,0,6,-0.2751,-0.2949,-0.2751,2.504,26.8916,training
1035,179,1,0,1,-0.4329,-0.4206,-0.4193,-0.4645,2.4,training
1035,179,1,0,9,-0.4276,-0.4178,-0.4179,-0.2875,6.625,training
1036,1325,0,1,2,-0.354,-0.3247,-0.297,-0.4544,1.3333,training
1037,31,1,0,1,-0.4487,-0.4154,-0.3988,-0.3848,5.625,training
1037,31,1,0,7,-0.4509,-0.4171,-0.4019,-0.4522,3.5149,training
1037,31,1,0,8,-0.4539,-0.4168,-0.4011,-0.4265,4.6364,training
1038,660,1,0,3,-0.3908,-0.3822,-0.3528,-0.467,1.5217,training
1038,660,1,0,5,-0.3803,-0.3765,-0.3469,-0.4367,1.88,training
1039,767,1,0,6,-0.2593,-0.2765,-0.2531,-0.3355,1.8125,training
1039,767,1,0,7,-0.2593,-0.2766,-0.2517,-0.3305,1.8542,training
1040,543,1,0,12,-0.4119,-0.3848,-0.3854,-0.4164,2.8947,training
1040,543,1,0,13,-0.404,-0.378,-0.3855,-0.3387,4.108,training
1040,543,1,0,15,-0.4066,-0.3739,-0.3844,-0.4518,2.05,training
1041,1042,0,1,2,-0.4013,-0.3623,-0.3435,-0.4695,1.619,training
1041,1042,0,1,3,-0.4013,-0.3618,-0.3429,-0.4771,1.4762,training
1041,1042,0,1,5,-0.4066,-0.3661,-0.3474,-0.4417,2.25,training
1043,1044,0,1,2,0.0579,0.0243,-0.0927,-0.1792,1.3736,training
1043,1044,0,1,3,0.0614,0.0284,-0.0931,-0.1876,1.3349,training
1044,694,0,1,4,-0.3856,-0.3444,-0.3195,0.0193,9.2617,training
1044,694,0,1,5,-0.3856,-0.345,-0.3199,-0.2956,4.2937,training
1044,694,0,1,6,-0.3803,-0.3388,-0.3183,-0.3785,2.8,training
1045,947,0,1,0,-0.3961,-0.3889,-0.3651,-0.4367,2.1364,training
1045,947,0,1,1,-0.3961,-0.3861,-0.3635,-0.4746,1.4545,training
1046,972,1,0,0,-0.4003,-0.3629,-0.3306,-0.4812,1.3898,training
1046,972,1,0,23,-0.3856,-0.3487,-0.3161,-0.4523,1.6848,training
1047,86,1,0,5,-0.2015,-0.1632,-0.2046,-0.2849,1.8136,training
1047,86,1,0,6,-0.212,-0.1691,-0.2041,-0.2959,1.8008,training
1047,86,1,0,7,-0.2225,-0.184,-0.2075,-0.3229,1.6727,training
1048,1062,0,1,0,-0.1226,-0.1552,-0.1657,-0.2409,1.683,training
1048,1062,0,1,23,-0.1279,-0.1584,-0.1699,-0.2951,1.411,training
1050,810,0,1,5,0.0667,0.0478,0.0914,0.6203,4.2273,training
1050,810,0,1,6,0.0351,0.0257,0.0823,0.4913,3.9808,training
1051,309,1,0,1,-0.3382,-0.3456,-0.3462,-0.4224,1.5986,training
1052,1053,0,1,3,-0.028,-0.0214,-0.0627,0.069,2.6848,training
1052,1053,0,1,4,-0.042,-0.0271,-0.064,0.0353,2.6152,training
1052,1053,0,1,5,-0.0385,-0.0266,-0.0642,-0.0043,2.4222,training
1053,227,0,1,8,-0.2583,-0.2673,-0.3005,0.0883,5.2792,training
1053,227,0,1,9,-0.2567,-0.2651,-0.3002,0.0159,4.6741,training
1054,1055,0,1,2,-0.3505,-0.3108,-0.2732,-0.4249,1.6849,training
1054,1055,0,1,3,-0.3356,-0.295,-0.2565,-0.4069,1.756,training
1054,1055,0,1,4,-0.3487,-0.307,-0.2695,-0.419,1.7419,training
1055,1477,0,1,3,-0.361,-0.316,-0.307,-0.4442,1.5335,training
1055,1477,0,1,4,-0.3645,-0.3193,-0.3068,-0.4455,1.5536,training
1055,1477,0,1,5,-0.3593,-0.3125,-0.3043,-0.4316,1.6857,training
1056,1057,0,1,1,-0.3487,-0.3795,-0.3532,-0.4537,1.2927,training
1056,1057,0,1,2,-0.3501,-0.3795,-0.3528,-0.4581,1.2517,training
1057,1555,0,1,2,-0.2639,-0.3283,-0.2948,-0.4403,0.9667,training
1057,1555,0,1,3,-0.2646,-0.3292,-0.2952,-0.4358,1.0071,training
1058,1059,0,1,4,-0.3704,-0.3653,-0.3448,-0.4184,2.0088,training
1058,1059,0,1,5,-0.3829,-0.3732,-0.3503,-0.4417,1.8266,training
1059,4,0,1,5,-0.0385,-0.1461,-0.1814,-0.3035,1.1074,training
1059,4,0,1,6,-0.0422,-0.1556,-0.1827,-0.2647,1.2903,training
1060,159,1,0,1,-0.4627,-0.4276,-0.4168,-0.4695,3.65,training
1060,159,1,0,2,-0.4579,-0.4255,-0.4142,-0.431,4.7477,training
1061,32,1,0,10,-0.4276,-0.4065,-0.4178,-0.4973,1.4375,training
1062,1049,0,1,3,-0.3645,-0.323,-0.2987,-0.3444,2.9821,training
1063,507,1,0,3,-0.3225,-0.3493,-0.3619,-0.3823,1.8452,training
1064,222,0,1,2,-0.1384,-0.1667,-0.1988,-0.29,1.4789,training
1064,1026,0,1,2,-0.4024,-0.3999,-0.3845,-0.466,1.7014,training
1064,1026,0,1,4,-0.4066,-0.4019,-0.3864,-0.4721,1.65,training
1065,1066,0,1,0,-0.2699,-0.2944,-0.2932,-0.3954,1.3768,training
1065,1066,0,1,1,-0.2716,-0.2972,-0.2944,-0.4316,1.0744,training
1065,1066,0,1,23,-0.2751,-0.2973,-0.2946,-0.4114,1.2667,training
1066,1067,0,1,0,-0.1384,-0.2734,-0.2309,-0.3937,0.9014,training
1066,1067,0,1,2,-0.1358,-0.2711,-0.2286,-0.3899,0.9159,training
1067,1068,0,1,1,0.1456,-0.1123,-0.0617,-0.2268,1.04,training
1067,1068,0,1,2,0.1456,-0.0373,-0.0613,-0.1889,1.16,training
1067,1068,0,1,3,0.1429,-0.0639,-0.0621,-0.2158,1.0789,training
1068,1069,0,1,4,-0.2541,-0.331,-0.3093,-0.4164,1.1224,training
1068,1069,0,1,6,-0.2655,-0.2961,-0.3055,-0.4025,1.292,training
1069,1031,0,1,5,-0.2173,-0.2531,-0.2497,-0.3355,1.5536,training
1069,1031,0,1,7,-0.2436,-0.2651,-0.2564,-0.3625,1.494,training
1070,815,0,1,2,-0.2541,-0.2133,-0.2171,-0.3431,1.7143,training
1071,353,1,0,1,-0.4452,-0.42,-0.4074,-0.306,7.2286,training
1072,370,1,0,3,-0.1647,-0.2467,-0.2697,-0.0447,3.0606,training
1072,370,1,0,4,-0.1647,-0.2485,-0.2718,-0.1206,2.6061,training
1072,370,1,0,5,-0.1664,-0.2484,-0.2725,0.0151,3.4263,training
1072,690,1,0,3,-0.1713,-0.2534,-0.2738,-0.0112,3.3169,training
1072,690,1,0,4,-0.1647,-0.2474,-0.2705,-0.0953,2.7576,training
1073,102,1,0,10,-0.3225,-0.3389,-0.3439,-0.0789,5.2521,training
1076,1620,0,1,1,-0.2646,-0.3182,-0.3438,-0.419,1.1489,training
1077,1078,0,1,7,-0.0805,-0.0557,-0.087,-0.2976,1.2439,training
1077,1078,0,1,8,-0.0805,-0.0551,-0.0908,-0.2713,1.3713,training
1078,436,0,1,9,0.0825,0.1196,0.0985,0.1525,2.4779,training
1078,436,0,1,10,0.0877,0.1205,0.0966,0.0788,2.1997,training
1078,436,0,1,11,0.0877,0.1232,0.0984,0.0564,2.1224,training
1079,840,0,1,0,-0.3172,-0.2774,-0.2824,-0.3734,1.948,training
1080,1559,1,0,16,-0.4171,-0.4169,-0.3934,-0.3987,3.4444,training
1080,1559,1,0,18,-0.3803,-0.3959,-0.3778,-0.4417,1.8,training
1081,1082,1,0,4,-0.3952,-0.3549,-0.3731,-0.3085,4.3667,training
1081,1082,1,0,5,-0.4013,-0.3562,-0.3728,-0.3659,3.5714,training
1081,1082,1,0,6,-0.4013,-0.3593,-0.3759,-0.3507,3.8571,training
1082,1217,1,0,6,-0.3803,-0.3592,-0.353,-0.4473,1.712,training
1082,1217,1,0,7,-0.3856,-0.3658,-0.3571,-0.4367,1.9687,training
1082,1217,1,0,8,-0.3803,-0.3846,-0.3545,-0.4468,1.72,training
1083,33,1,0,8,0.072,0.1259,0.0923,1.7277,8.1351,training
1084,69,0,1,0,-0.0543,-0.015,0.0082,0.0185,2.6092,training
1084,69,0,1,1,-0.0504,-0.0121,0.0097,0.0909,2.9069,training
1084,69,0,1,2,-0.0464,-0.0106,0.0074,0.0299,2.6222,training
1085,1086,0,1,0,-0.2909,-0.2451,-0.1985,-0.1889,3.4524,training
1085,1390,0,1,0,-0.3566,-0.3138,-0.278,-0.3052,3.3575,training
1085,1390,0,1,1,-0.3593,-0.3149,-0.2801,-0.2976,3.5172,training
1086,1087,0,1,3,-0.4434,-0.401,-0.3732,-0.4114,4.3846,training
1086,1087,0,1,4,-0.4434,-0.4027,-0.3752,-0.4181,4.1795,training
1087,1471,0,1,4,-0.4224,-0.3839,-0.3641,-0.4645,2.1176,training
1087,1471,0,1,5,-0.4276,-0.3861,-0.3634,-0.4586,2.3958,training
1088,1089,1,0,0,-0.4276,-0.4061,-0.395,-0.4973,1.4374,training
1088,1089,1,0,1,-0.4276,-0.4058,-0.3946,-0.4952,1.4896,training
1089,1090,1,0,1,-0.2957,-0.3114,-0.3018,-0.427,1.2367,training
1089,1090,1,0,2,-0.2962,-0.3095,-0.3026,-0.4316,1.1951,training
1090,1276,1,0,2,-0.3261,-0.365,-0.3715,-0.4607,1.0622,training
1090,1276,1,0,3,-0.3251,-0.3642,-0.3708,-0.4632,1.0282,training
1091,320,1,0,1,-0.2278,-0.1886,-0.1422,-0.2799,2.0185,training
1091,1271,1,0,0,-0.2593,-0.2167,-0.2009,-0.3128,2.0,training
1091,1271,1,0,1,-0.258,-0.2185,-0.2023,-0.3292,1.8544,training
1092,14,0,1,4,-0.1121,-0.107,-0.0367,0.1487,3.6645,training
1092,349,0,1,3,-0.3435,-0.3308,-0.2988,-0.2925,3.25,training
1092,349,0,1,4,-0.3698,-0.3571,-0.3312,0.5798,16.6296,training
1092,1180,0,1,4,-0.333,-0.3285,-0.2946,-0.2849,3.1471,training
1094,30,1,0,5,-0.1699,-0.2125,-0.2053,-0.1636,2.3846,training
1094,30,1,0,6,-0.1805,-0.2163,-0.2062,0.3092,5.4451,training
1094,30,1,0,7,-0.1857,-0.2218,-0.204,0.0488,3.8548,training
1094,30,1,0,23,-0.177,-0.2152,-0.2055,-0.1931,2.2536,training
1094,1095,1,0,0,-0.4329,-0.4262,-0.4157,-0.5125,1.1339,training
1094,1095,1,0,7,-0.4224,-0.4198,-0.4055,-0.4531,2.3854,training
1094,1439,1,0,0,-0.4346,-0.4286,-0.4165,-0.4181,3.7111,training
1094,1591,1,0,0,-0.4434,-0.4288,-0.4177,-0.5201,1.0769,training
1094,1591,1,0,6,-0.4434,-0.4301,-0.4194,-0.467,2.6923,training
1094,1621,1,0,13,-0.4434,-0.4309,-0.4198,-0.4872,2.0769,training
1095,1094,1,0,1,-0.4381,-0.4287,-0.419,-0.3279,6.4286,training
1095,1094,1,0,8,-0.4303,-0.4222,-0.4099,-0.4215,3.4292,training
1096,623,0,1,8,1.008,0.4664,0.5639,2.4268,4.0351,training
1096,623,0,1,9,1.0333,0.4792,0.5717,0.7012,1.6917,training
1096,1099,0,1,8,-0.304,-0.3499,-0.3466,-0.4278,1.2782,training
1096,1099,0,1,9,-0.304,-0.3495,-0.3465,-0.3621,1.9323,training
1098,102,0,1,18,0.4296,0.4204,0.3311,0.2385,1.7542,training
1098,102,0,1,19,0.4296,0.4193,0.3312,0.0286,1.2905,training
1098,102,1,0,11,0.4296,0.4206,0.3299,0.6101,2.5754,training
1098,102,1,0,17,0.4296,0.4201,0.3332,0.2587,1.7989,training
1098,102,1,0,18,0.4296,0.4204,0.3311,0.2385,1.7542,training
1099,1100,0,1,9,-0.3067,-0.3097,-0.2715,-0.3962,1.6154,training
1099,1100,0,1,10,-0.3014,-0.3076,-0.2696,-0.3519,2.0072,training
1099,1100,0,1,11,-0.3088,-0.3123,-0.2756,-0.3729,1.8688,training
1100,1096,0,1,11,-0.0805,-0.1744,-0.2038,-0.1446,1.9817,training
1100,1096,0,1,12,-0.0933,-0.1838,-0.2119,1.1241,8.3224,training
1100,1096,0,1,13,-0.0841,-0.1758,-0.2011,0.6455,5.8067,training
1101,17,1,0,2,-0.3172,-0.29,-0.3012,-0.338,2.3243,training
1101,17,1,0,3,-0.3172,-0.2926,-0.301,-0.3305,2.4054,training
1101,17,1,0,6,-0.3172,-0.2928,-0.3016,-0.338,2.3243,training
