data,source_number,destination_number,is_carting,is_ftl,day_of_week,start_hour,is_day,is_night,is_cutoff,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor
training,1131,46,0,1,5,6,0,1,0,29.0,26.7431,15.533886990703596,65.0,2.2413793103448274
training,46,176,0,1,5,8,1,0,0,203.0,212.5909,155.09102374492736,571.0,2.812807881773399
training,204,616,1,0,5,22,0,1,0,29.0,33.253800000000005,26.83324567976486,112.0,3.8620689655172415
training,616,1010,1,0,6,0,0,1,0,37.0,52.3467,42.815879894845054,96.0,2.5945945945945947
training,1010,204,1,0,6,2,0,1,0,67.0,86.603,69.63340321982025,278.0,4.149253731343284
training,109,26,0,1,6,22,0,1,0,614.0,865.7594,674.1421742072461,1317.0,2.1449511400651464
training,26,30,0,1,0,23,0,1,0,584.0,814.2574000000001,562.2083969315364,1193.0,2.0428082191780823
training,0,1,1,0,2,2,0,1,0,44.0,54.246300000000005,39.36018961830603,83.0,1.8863636363636365
training,1,504,1,0,2,4,0,1,0,46.0,54.4807,44.790848092421776,83.0,1.8043478260869563
training,438,439,0,1,1,1,0,1,0,24.0,33.8131,30.894803432256488,56.0,2.333333333333333
training,439,440,0,1,1,2,0,1,0,59.0,71.86760000000001,54.12303329673273,132.0,2.23728813559322
training,440,1506,0,1,1,5,0,1,0,61.0,65.58,57.14472247690329,122.0,2.0
training,57,58,0,1,1,14,1,0,0,212.0,280.9568,252.14382362957517,381.0,1.7971698113207548
training,58,382,0,1,1,23,0,1,0,47.0,64.6063,57.150732757344265,76.0,1.6170212765957446
training,382,383,0,1,2,0,0,1,0,35.0,38.214,36.159189981926886,47.0,1.3428571428571427
training,383,57,0,1,2,2,0,1,0,174.0,237.0003,208.5120600406866,416.0,2.3908045977011496
training,1016,1017,0,1,4,13,1,0,0,46.0,65.4331,47.5546463772849,117.0,2.5434782608695654
training,1017,1018,0,1,4,16,1,0,0,27.0,38.4113,28.34779650113969,64.0,2.3703703703703702
training,1018,960,0,1,4,17,1,0,0,49.0,70.3708,55.41154637245343,154.0,3.142857142857143
training,960,961,0,1,4,19,1,0,0,33.0,43.4809,33.6175073524764,103.0,3.121212121212121
training,961,1423,0,1,4,21,0,1,0,89.0,101.4261,24.11341697251488,166.0,1.8651685393258424
training,962,87,0,1,5,5,0,1,0,159.0,207.1288,161.01904105477686,407.0,2.559748427672956
training,532,533,1,0,1,9,1,0,0,21.0,30.3653,27.43675436033445,61.0,2.9047619047619047
training,533,1514,1,0,1,10,1,0,0,19.0,27.4148,24.536445777709883,50.0,2.631578947368421
training,102,27,0,1,0,1,0,1,0,335.0,465.7356,382.91410204998783,1027.0,3.065671641791045
training,27,269,0,1,0,18,1,0,0,193.0,233.8442,182.8352403309604,248.0,1.2849740932642486
training,282,283,1,0,0,23,0,1,0,43.0,57.2803,49.52942262482001,101.0,2.3488372093023258
training,283,284,1,0,1,1,0,1,0,26.0,28.0188,24.56011326319133,37.0,1.4230769230769231
training,284,285,1,0,1,2,0,1,0,38.0,40.6427,39.30701758876389,49.0,1.2894736842105263
training,285,727,1,0,1,3,0,1,0,47.0,48.686800000000005,33.60280844270523,64.0,1.3617021276595744
training,370,371,1,0,1,20,0,1,0,28.0,37.8324,28.25078066361454,60.0,2.142857142857143
training,371,372,1,0,1,22,0,1,0,36.0,52.2045,27.171638041930347,122.0,3.388888888888889
training,372,373,1,0,2,1,0,1,0,69.0,81.39689999999999,10.161960854022135,115.0,1.6666666666666667
training,373,374,1,0,2,3,0,1,0,13.0,14.3238,12.680717799793891,40.0,3.076923076923077
training,374,370,1,0,2,4,0,1,0,22.0,25.2567,16.912293157577153,82.0,3.727272727272727
training,17,135,0,1,6,18,1,0,0,135.0,152.9067,132.4325454818995,176.0,1.3037037037037038
training,135,270,0,1,0,1,0,1,0,89.0,120.8421,102.50888592950152,157.0,1.7640449438202248
training,731,17,0,1,5,12,1,0,0,82.0,105.837,84.9107921649163,144.0,1.7560975609756098
training,31,32,0,1,0,18,1,0,0,201.0,273.1739,202.93821649020265,372.0,1.8507462686567164
training,32,57,0,1,1,6,0,1,0,291.0,394.7746,289.8118888149751,749.0,2.573883161512028
training,39,4,1,0,4,6,0,1,0,47.0,37.2922,29.5348685578413,150.0,3.191489361702128
training,17,4,0,1,6,19,1,0,0,249.0,321.5492,267.42093900165884,452.0,1.8152610441767068
training,4,57,0,1,0,6,0,1,0,633.0,852.093,730.9378369102202,963.0,1.5213270142180095
training,57,2,0,1,1,1,0,1,0,99.0,128.1307,100.22573429723552,182.0,1.8383838383838385
training,176,30,0,1,5,19,1,0,0,212.0,280.9897,237.3347156873771,336.0,1.5849056603773586
training,30,4,0,1,6,9,1,0,0,1509.0,2064.214,1689.695885676172,2857.0,1.8933068257123924
training,31,32,0,1,0,17,1,0,0,201.0,272.9348,203.04219948044897,414.0,2.0597014925373136
training,32,600,0,1,1,6,0,1,0,75.0,103.7052,82.03973767532337,177.0,2.36
training,600,2,0,1,1,11,1,0,0,126.0,163.42270000000002,125.13694450551677,293.0,2.3253968253968256
training,4,323,0,1,0,13,1,0,0,215.0,289.9979,237.591693200806,316.0,1.4697674418604652
training,323,324,0,1,1,0,0,1,0,43.0,59.496300000000005,51.41829277783526,73.0,1.697674418604651
training,324,325,0,1,1,3,0,1,0,39.0,55.8316,45.910930782098845,51.0,1.3076923076923077
training,325,4,0,1,1,4,0,1,0,140.0,183.822,160.1581054913895,206.0,1.4714285714285715
training,5,241,1,0,1,15,1,0,0,31.0,31.593,24.67541862442553,76.0,2.4516129032258065
training,2,30,0,1,2,10,1,0,0,968.0,1322.8224,1078.2118554522178,1927.0,1.990702479338843
training,2,102,0,1,2,4,0,1,0,1009.0,1367.9288,1114.9252959816986,2184.0,2.1645193260654114
training,5,90,1,0,1,21,0,1,0,21.0,20.4943,14.845133665588657,26.0,1.238095238095238
training,806,919,1,0,6,5,0,1,0,23.0,33.1008,28.40665024989777,42.0,1.826086956521739
training,919,341,1,0,6,6,0,1,0,70.0,85.67460000000001,52.517357968951785,131.0,1.8714285714285717
training,265,1488,1,0,1,16,1,0,0,35.0,36.5755,27.440244909688506,87.0,2.4857142857142858
training,542,1495,1,0,2,15,1,0,0,37.0,44.5355,37.512250165551,65.0,1.7567567567567568
training,281,433,0,1,5,14,1,0,0,79.0,107.8386,93.96889029673964,173.0,2.189873417721519
training,433,1283,0,1,6,0,0,1,0,46.0,59.4752,50.256720933041365,78.0,1.6956521739130437
training,1283,434,0,1,6,2,0,1,0,65.0,89.7979,79.65934809162322,125.0,1.9230769230769231
training,434,281,0,1,6,4,0,1,0,47.0,64.5595,51.980963952333965,79.0,1.680851063829787
training,525,526,1,0,5,9,1,0,0,25.0,27.3911,23.6559837848993,43.0,1.72
training,526,527,1,0,5,10,1,0,0,39.0,33.711,23.53970874136495,63.0,1.6153846153846154
training,527,525,1,0,5,11,1,0,0,44.0,55.0983,37.86448894315907,94.0,2.136363636363636
training,5,91,1,0,3,7,0,1,0,58.0,53.3508,41.70060799270311,138.0,2.3793103448275863
training,113,1259,0,1,4,21,0,1,0,48.0,69.4143,67.15591195675937,168.0,3.5
training,1259,1260,0,1,5,2,0,1,0,25.0,23.9245,20.952278042385245,44.0,1.76
training,1260,769,0,1,5,3,0,1,0,27.0,29.182,23.447360280776604,49.0,1.8148148148148149
training,769,113,0,1,5,4,0,1,0,96.0,130.7241,95.8333953060788,279.0,2.90625
training,201,1088,1,0,0,22,0,1,0,44.0,45.6492,37.556381455769056,59.0,1.3409090909090908
training,1088,1089,1,0,1,0,0,1,0,16.0,17.9806,14.491361033217451,23.0,1.4375
training,1089,1090,1,0,1,1,0,1,0,41.0,42.1137,34.213742280060146,50.0,1.2195121951219512
training,1090,1276,1,0,1,2,0,1,0,35.0,28.5215,19.369745514851907,36.0,1.0285714285714285
training,4,91,1,0,5,11,1,0,0,49.0,39.6887,27.634120691056825,113.0,2.306122448979592
training,26,1382,0,1,6,5,0,1,0,52.0,74.1661,58.6078679665054,130.0,2.5
training,219,220,0,1,6,10,1,0,0,61.0,85.4491,78.47085387431254,109.0,1.786885245901639
training,220,221,0,1,6,12,1,0,0,66.0,87.8502,75.63808379190712,144.0,2.1818181818181817
training,221,1494,0,1,6,15,1,0,0,36.0,38.922,27.66741322626369,48.0,1.3333333333333333
training,20,1480,1,0,0,19,1,0,0,34.0,35.403800000000004,29.39821254723308,60.0,1.7647058823529411
training,831,1316,0,1,5,3,0,1,0,50.0,59.825300000000006,35.7128802371725,66.0,1.32
training,14,617,0,1,3,15,1,0,0,94.0,116.2358,85.76330292030856,180.0,1.9148936170212767
training,617,618,0,1,3,22,0,1,0,23.0,25.1377,24.46325585858057,50.0,2.1739130434782608
training,1247,14,0,1,4,14,1,0,0,216.0,247.4036,177.1072566347006,396.0,1.8333333333333333
training,299,4,1,0,5,14,1,0,0,43.0,41.4869,32.133854755480186,75.0,1.744186046511628
training,176,30,0,1,2,19,1,0,0,212.0,281.2626,237.4650266724076,372.0,1.7547169811320755
training,30,4,0,1,3,6,0,1,0,1509.0,2064.1753,1690.0273530185932,2880.0,1.908548707753479
training,716,109,0,1,3,0,0,1,0,103.0,138.1357,120.7355958366266,214.0,2.0776699029126213
training,393,1003,0,1,2,23,0,1,0,75.0,83.5295,69.82207370921192,156.0,2.08
training,1003,1004,0,1,3,2,0,1,0,14.0,18.9245,16.67916103308572,31.0,2.2142857142857144
training,1004,1005,0,1,3,3,0,1,0,40.0,55.1207,28.54161940826558,68.0,1.7
training,39,4,1,0,2,18,1,0,0,46.0,36.6959,29.71836427543829,69.0,1.5
training,263,2,1,0,5,12,1,0,0,22.0,26.2591,20.466785626095035,186.0,8.454545454545455
training,87,92,0,1,1,13,1,0,0,691.0,955.8584,510.9236255131835,2005.0,2.901591895803184
training,92,2,0,1,3,2,0,1,0,1340.0,1883.4998,1628.3112436236895,3059.0,2.282835820895522
training,2,264,1,0,2,6,0,1,0,25.0,28.9682,17.10060264540688,60.0,2.4
training,264,2,1,0,2,9,1,0,0,26.0,29.559900000000003,16.3532281254893,98.0,3.769230769230769
training,259,260,1,0,3,6,0,1,0,21.0,24.5065,14.38733385658349,74.0,3.523809523809524
training,92,341,0,1,2,18,1,0,0,105.0,148.4553,136.8983361742544,234.0,2.2285714285714286
training,341,1146,0,1,3,1,0,1,0,27.0,36.2352,35.31133220636785,47.0,1.7407407407407407
training,109,451,0,1,6,0,0,1,0,243.0,338.0693,296.5591553420349,395.0,1.625514403292181
training,451,4,0,1,6,9,1,0,0,184.0,206.765,177.76212301725607,328.0,1.7826086956521738
training,575,1523,0,1,3,0,0,1,0,58.0,61.0604,57.48797778162198,86.0,1.4827586206896552
training,6,7,0,1,5,2,0,1,0,40.0,53.809,37.88637788956774,56.0,1.4
training,7,8,0,1,5,3,0,1,0,35.0,23.8488,20.87412409558936,52.0,1.4857142857142858
training,8,18,0,1,5,5,0,1,0,57.0,60.3017,38.44480865968192,83.0,1.456140350877193
training,983,1404,1,0,5,3,0,1,0,25.0,23.9527,21.45559059307477,46.0,1.84
training,1460,275,1,0,6,3,0,1,0,19.0,20.2749,16.716732704500245,37.0,1.947368421052632
training,113,367,0,1,4,20,0,1,0,73.0,100.9035,74.14098994834464,172.0,2.356164383561644
training,367,368,0,1,5,1,0,1,0,27.0,36.913,28.69224267060464,52.0,1.9259259259259256
training,368,113,0,1,5,3,0,1,0,84.0,118.9827,92.97403699327032,754.0,8.976190476190476
training,17,303,1,0,3,17,1,0,0,32.0,35.9735,31.137334703989964,56.0,1.75
training,222,1140,0,1,1,19,1,0,0,35.0,36.5983,30.84219145441177,75.0,2.142857142857143
training,1140,404,0,1,2,0,0,1,0,22.0,31.5875,27.6865070321368,48.0,2.1818181818181817
training,404,405,0,1,2,1,0,1,0,78.0,109.223,40.758112698671546,159.0,2.0384615384615383
training,4,790,0,1,3,17,1,0,0,138.0,167.1215,122.1216959810853,204.0,1.4782608695652173
training,1057,1555,0,1,4,2,0,1,0,47.0,38.265800000000006,36.06428117541496,48.0,1.0212765957446808
training,1058,1059,0,1,4,4,0,1,0,27.0,28.3795,25.449309752601888,45.0,1.6666666666666667
training,1059,4,0,1,4,5,0,1,0,90.0,85.36580000000001,60.5543036423748,97.0,1.0777777777777775
training,30,26,0,1,1,2,0,1,0,588.0,814.169,563.1153189935573,1043.0,1.7738095238095235
training,27,1014,1,0,5,1,0,1,0,23.0,28.2397,19.649822633142627,47.0,2.0434782608695654
training,1212,709,0,1,2,0,0,1,0,54.0,56.2596,48.82198940258082,86.0,1.5925925925925926
training,709,710,0,1,2,2,0,1,0,45.0,58.093900000000005,45.26964115430247,104.0,2.311111111111111
training,30,4,0,1,0,18,1,0,0,1509.0,2063.9011,1690.060797617053,2805.0,1.8588469184890657
training,30,26,0,1,2,2,0,1,0,588.0,813.7245,563.0473586448975,1125.0,1.913265306122449
training,613,17,1,0,4,16,1,0,0,35.0,36.2909,25.09324780083742,68.0,1.9428571428571428
training,398,399,1,0,3,21,0,1,0,25.0,23.386,20.05527145840569,34.0,1.36
training,399,400,1,0,4,0,0,1,0,19.0,18.3477,16.181775581669864,28.0,1.4736842105263157
training,400,401,1,0,4,1,0,1,0,27.0,28.9534,24.197846324596554,60.0,2.2222222222222223
training,401,402,1,0,4,2,0,1,0,25.0,25.0715,14.614531820881805,38.0,1.52
training,402,398,1,0,4,3,0,1,0,41.0,42.639300000000006,32.75510012584015,83.0,2.024390243902439
training,176,1521,1,0,0,0,0,1,0,29.0,29.9701,27.448082970129526,33.0,1.137931034482759
training,99,100,1,0,2,22,0,1,0,39.0,53.8847,39.394708508147374,88.0,2.2564102564102564
training,100,101,1,0,3,0,0,1,0,36.0,44.5921,15.468099325298232,30.0,0.8333333333333334
training,101,1349,1,0,3,1,0,1,0,23.0,26.4005,14.09727032682768,23.0,1.0
training,458,99,1,0,3,4,0,1,0,79.0,101.0724,56.52935907046371,197.0,2.4936708860759493
training,872,1220,1,0,2,0,0,1,0,36.0,39.8122,25.270137622033605,48.0,1.3333333333333333
training,1220,1346,1,0,2,2,0,1,0,29.0,37.951,35.57668276114758,62.0,2.1379310344827585
training,1346,800,1,0,2,3,0,1,0,49.0,53.1771,48.10601518760598,96.0,1.959183673469388
training,800,801,1,0,2,5,0,1,0,27.0,29.6846,24.242995351622916,59.0,2.185185185185185
training,803,872,1,0,2,8,1,0,0,81.0,112.7667,95.4907947836725,145.0,1.7901234567901234
training,113,1259,0,1,3,22,0,1,0,48.0,68.87289999999999,66.63295035830878,108.0,2.25
training,1259,1260,0,1,4,1,0,1,0,24.0,23.2759,20.74933643177396,40.0,1.6666666666666667
training,1260,769,0,1,4,2,0,1,0,27.0,29.4345,23.7354258062331,47.0,1.7407407407407407
training,769,113,0,1,4,3,0,1,0,96.0,131.128,96.68650514780155,368.0,3.8333333333333335
training,634,635,1,0,1,1,0,1,0,12.0,16.2016,14.52952473951534,33.0,2.75
training,635,1114,1,0,1,3,0,1,0,16.0,14.9142,9.2987205232345,126.0,7.875
training,510,49,0,1,5,8,1,0,0,197.0,235.9222,179.98257368386865,319.0,1.619289340101523
training,49,24,0,1,5,14,1,0,0,127.0,168.5942,122.15263195925668,703.0,5.535433070866142
training,407,176,1,0,4,10,1,0,0,34.0,44.5352,31.36153278106747,69.0,2.0294117647058822
training,4,91,1,0,2,9,1,0,0,50.0,38.7458,29.01518644150503,98.0,1.96
training,14,30,1,0,2,16,1,0,0,95.0,88.6341,70.06253757163537,204.0,2.147368421052632
training,332,333,0,1,4,3,0,1,0,30.0,35.5057,29.07344597953988,44.0,1.4666666666666666
training,333,369,0,1,4,4,0,1,0,93.0,123.545,80.76811467355081,232.0,2.4946236559139785
training,369,83,0,1,4,8,1,0,0,55.0,78.0843,71.2066907435867,158.0,2.872727272727273
training,111,30,1,0,5,16,1,0,0,60.0,64.7889,49.71030900938089,90.0,1.5
training,55,521,1,0,2,17,1,0,0,57.0,59.4959,44.20159999222532,105.0,1.8421052631578947
training,521,522,1,0,3,1,0,1,0,56.0,53.8916,35.07209711868808,86.0,1.5357142857142858
training,522,523,1,0,3,3,0,1,0,15.0,16.4023,12.01967962652943,46.0,3.066666666666667
training,523,524,1,0,3,4,0,1,0,24.0,20.9996,17.736465698234053,38.0,1.5833333333333333
training,524,55,1,0,3,5,0,1,0,80.0,92.1463,61.1317171440062,213.0,2.6625
training,109,179,1,0,1,17,1,0,0,25.0,30.2165,21.85392874059564,44.0,1.76
training,109,735,0,1,6,12,1,0,0,169.0,211.0411,165.1998807256182,292.0,1.727810650887574
training,109,580,0,1,0,23,0,1,0,274.0,363.3334,259.3476670383509,442.0,1.6131386861313868
training,580,17,0,1,1,10,1,0,0,254.0,331.4399,273.477433805911,418.0,1.6456692913385826
training,459,1529,1,0,0,7,0,1,0,18.0,14.1735,10.378071074281475,38.0,2.111111111111111
training,725,459,1,0,0,8,1,0,0,27.0,27.2279,10.32560288881264,54.0,2.0
training,30,93,0,1,4,23,0,1,0,1168.0,1640.5117,1269.621624100508,2298.0,1.9674657534246576
training,30,443,1,0,5,16,1,0,0,66.0,78.6522,47.51688282347335,166.0,2.515151515151515
training,85,2,1,0,6,14,1,0,0,20.0,25.8305,20.94174786788272,42.0,2.1
training,288,881,1,0,4,22,0,1,0,19.0,24.6903,17.584763946165516,32.0,1.6842105263157894
training,881,875,1,0,5,1,0,1,0,25.0,27.405,20.762681134623246,55.0,2.2
training,875,882,1,0,5,2,0,1,0,28.0,25.1044,20.03038319417678,40.0,1.4285714285714286
training,814,1258,0,1,5,19,1,0,0,168.0,229.0109,153.36069374778455,328.0,1.9523809523809523
training,816,814,0,1,6,4,0,1,0,119.0,165.08589999999998,93.9204251757505,328.0,2.756302521008404
training,2,85,1,0,1,2,0,1,0,22.0,27.0796,21.73894465470605,58.0,2.636363636363636
training,705,706,0,1,1,19,1,0,0,11.0,16.6037,15.34394449809639,31.0,2.8181818181818183
training,706,776,0,1,1,20,0,1,0,38.0,53.8083,51.38921733222514,80.0,2.1052631578947367
training,776,777,0,1,1,23,0,1,0,24.0,33.1295,32.35022289885554,50.0,2.083333333333333
training,777,707,0,1,2,1,0,1,0,23.0,26.0763,19.65591766127645,66.0,2.869565217391304
training,707,1528,0,1,2,2,0,1,0,35.0,42.3447,31.60503449516104,75.0,2.142857142857143
training,769,1532,0,1,2,3,0,1,0,26.0,32.3521,15.816290146358153,59.0,2.269230769230769
training,303,17,1,0,4,6,0,1,0,34.0,37.5072,31.691774669391105,81.0,2.3823529411764706
training,226,124,1,0,2,16,1,0,0,14.0,11.3634,9.87318441030535,18.0,1.2857142857142858
training,30,444,1,0,2,2,0,1,0,57.0,55.22,46.20067871355176,143.0,2.508771929824561
training,176,30,0,1,4,8,1,0,0,212.0,280.6014,237.1467670639847,399.0,1.8820754716981127
training,30,2,0,1,4,22,0,1,0,962.0,1322.2271,1078.1910917379964,1884.0,1.9584199584199584
training,86,432,1,0,1,7,0,1,0,16.0,15.3082,10.754754906995744,46.0,2.875
training,194,30,0,1,4,21,0,1,0,42.0,43.6907,37.15349862378941,51.0,1.2142857142857142
training,30,109,0,1,5,1,0,1,0,1165.0,1562.9198,1236.6220939249392,2428.0,2.08412017167382
training,2,264,1,0,4,16,1,0,0,26.0,29.6481,16.32076168296514,75.0,2.8846153846153846
training,264,2,1,0,4,18,1,0,0,25.0,28.538400000000003,15.77863177748438,49.0,1.96
training,5,127,1,0,0,15,1,0,0,34.0,31.5352,28.57788765629565,95.0,2.794117647058824
training,195,30,1,0,5,22,0,1,0,39.0,41.3173,33.92263981388251,363.0,9.307692307692308
training,5,91,1,0,0,18,1,0,0,53.0,50.9096,41.5881848825636,59.0,1.1132075471698113
training,436,1045,0,1,0,20,0,1,0,52.0,53.0591,41.86390821986412,85.0,1.6346153846153846
training,449,450,0,1,1,2,0,1,0,27.0,25.4068,20.30608623337694,46.0,1.7037037037037035
training,450,436,0,1,1,3,0,1,0,69.0,94.7945,67.68178998410936,151.0,2.188405797101449
training,370,371,1,0,2,22,0,1,0,27.0,35.6467,26.356170913111608,49.0,1.8148148148148149
training,371,372,1,0,3,0,0,1,0,40.0,56.5569,28.18690147126292,137.0,3.425
training,372,373,1,0,3,2,0,1,0,69.0,81.05560000000001,10.114806235883146,96.0,1.391304347826087
training,373,374,1,0,3,4,0,1,0,13.0,14.1277,12.485723219512,25.0,1.9230769230769231
training,374,370,1,0,3,5,0,1,0,22.0,25.7137,17.692693640006713,96.0,4.363636363636363
training,109,57,0,1,0,22,0,1,0,447.0,596.156,515.2204076342767,921.0,2.0604026845637584
training,57,2,0,1,1,15,1,0,0,101.0,129.1691,101.26283466790572,223.0,2.207920792079208
training,176,198,0,1,2,14,1,0,0,125.0,173.7784,153.86885165662076,228.0,1.824
training,198,199,0,1,2,20,0,1,0,65.0,81.2109,74.54790380674383,143.0,2.2
training,199,18,0,1,2,22,0,1,0,121.0,160.2495,142.34061214236934,598.0,4.9421487603305785
training,18,176,0,1,3,9,1,0,0,62.0,88.215,87.39740768962922,132.0,2.129032258064516
training,304,305,1,0,5,2,0,1,0,26.0,34.8721,25.17463742286692,48.0,1.8461538461538465
training,305,306,1,0,5,4,0,1,0,48.0,68.90360000000001,62.9037238626767,106.0,2.208333333333333
training,306,307,1,0,5,5,0,1,0,26.0,36.575,32.40706172126959,58.0,2.230769230769231
training,307,304,1,0,5,7,0,1,0,67.0,90.00110000000001,69.41636599016343,149.0,2.2238805970149254
training,686,1282,0,1,0,22,0,1,0,58.0,80.6004,77.83460753354957,127.0,2.189655172413793
training,69,905,1,0,1,15,1,0,0,89.0,123.808,86.43244055813568,483.0,5.426966292134831
training,451,588,0,1,1,18,1,0,0,40.0,52.5597,49.36980555959575,66.0,1.65
training,588,422,0,1,1,20,0,1,0,22.0,30.6217,24.82127824194124,68.0,3.090909090909091
training,422,423,0,1,1,22,0,1,0,87.0,104.0768,76.02234998491663,151.0,1.735632183908046
training,423,424,0,1,2,1,0,1,0,32.0,39.8687,30.75480442224428,58.0,1.8125
training,424,451,0,1,2,2,0,1,0,53.0,57.4144,52.50220274973858,93.0,1.7547169811320755
training,17,638,1,0,2,2,0,1,0,33.0,36.6719,31.65059131891196,110.0,3.333333333333333
training,176,210,0,1,4,20,0,1,0,38.0,53.2355,32.66694739334844,71.0,1.868421052631579
training,213,1264,0,1,5,1,0,1,0,27.0,26.3852,23.502836701676536,35.0,1.2962962962962965
training,1264,211,0,1,5,2,0,1,0,32.0,29.4917,28.29557707970448,38.0,1.1875
training,213,176,0,1,5,8,1,0,0,32.0,44.6067,32.018991826071115,276.0,8.625
training,176,1521,1,0,3,0,0,1,0,29.0,29.17,26.76177654873486,36.0,1.2413793103448276
training,262,176,1,0,3,4,0,1,0,34.0,44.5895,31.280527166883427,47.0,1.3823529411764706
training,320,1541,1,0,0,18,1,0,0,10.0,14.6698,12.005880016178947,461.0,46.1
training,862,320,1,0,1,3,0,1,0,11.0,13.9845,11.008039280936408,34.0,3.090909090909091
training,418,17,1,0,5,6,0,1,0,35.0,36.3874,25.142772504706908,99.0,2.8285714285714287
training,263,2,1,0,2,11,1,0,0,25.0,28.2574,21.16868126467194,285.0,11.4
training,31,1540,1,0,0,4,0,1,0,11.0,14.9946,13.018381804074115,28.0,2.5454545454545454
training,1037,31,1,0,0,7,0,1,0,12.0,15.4736,13.529150883896635,37.0,3.083333333333333
training,30,443,1,0,0,20,0,1,0,66.0,78.1691,47.21814864149343,104.0,1.5757575757575757
training,18,176,0,1,2,13,1,0,0,62.0,88.889,88.08718910134516,154.0,2.4838709677419355
training,4,1509,1,0,1,14,1,0,0,31.0,33.112,25.789013071194336,54.0,1.7419354838709675
training,503,87,0,1,5,19,1,0,0,246.0,337.9245,175.28404228121127,594.0,2.414634146341464
training,623,30,0,1,0,21,0,1,0,262.0,316.5947,259.1567904118875,404.0,1.5419847328244274
training,17,1101,1,0,5,20,0,1,0,35.0,44.5389,34.27333368023409,105.0,3.0
training,91,5,1,0,4,11,1,0,0,54.0,52.3988,42.04869486734201,186.0,3.4444444444444446
training,27,502,1,0,0,0,0,1,0,15.0,16.8018,15.851502026194332,36.0,2.4
training,502,27,1,0,0,3,0,1,0,14.0,16.3835,15.46583352748734,46.0,3.2857142857142856
training,79,81,0,1,3,4,0,1,0,59.0,83.4561,60.06108980370035,90.0,1.5254237288135593
training,81,78,0,1,3,5,0,1,0,89.0,121.6078,93.49702917527324,141.0,1.5842696629213484
training,841,1294,1,0,2,2,0,1,0,17.0,18.5886,13.583706117422135,60.0,3.5294117647058822
training,69,528,1,0,4,12,1,0,0,127.0,169.3292,119.51792258538995,321.0,2.52755905511811
training,150,232,1,0,4,3,0,1,0,12.0,12.282,10.002218988340012,20.0,1.6666666666666667
training,61,845,0,1,5,21,0,1,0,20.0,29.4975,26.02110026813299,41.0,2.05
training,845,1537,0,1,6,0,0,1,0,95.0,135.2629,107.45948229740242,223.0,2.347368421052632
training,1092,349,0,1,2,4,0,1,0,27.0,30.6445,28.02848790091951,449.0,16.62962962962963
training,349,14,0,1,2,14,1,0,0,44.0,59.01,56.72462352806079,109.0,2.477272727272727
training,341,1535,1,0,1,23,0,1,0,49.0,49.6259,40.9347989843623,79.0,1.6122448979591837
training,806,919,1,0,2,2,0,1,0,21.0,30.0546,28.36371796784052,37.0,1.761904761904762
training,176,687,1,0,0,6,0,1,0,40.0,33.2458,31.8718520387376,34.0,0.85
training,378,379,1,0,0,8,1,0,0,15.0,16.2265,10.857547742235562,31.0,2.066666666666667
training,379,176,1,0,0,9,1,0,0,46.0,56.6925,42.975801573062746,97.0,2.108695652173913
training,124,125,1,0,4,23,0,1,0,39.0,33.499900000000004,31.60328520063695,81.0,2.076923076923077
training,125,44,1,0,5,1,0,1,0,16.0,17.009700000000002,12.440583453463054,27.0,1.6875
training,44,125,1,0,5,2,0,1,0,21.0,21.0712,15.192082298361726,41.0,1.9523809523809523
training,125,124,1,0,5,4,0,1,0,35.0,32.0563,30.33479560938852,102.0,2.914285714285714
training,4,5,1,0,3,6,0,1,0,52.0,50.815,40.03381298986668,91.0,1.75
training,14,30,1,0,5,20,0,1,0,97.0,91.4535,70.37151796974783,184.0,1.8969072164948453
training,264,1496,1,0,6,6,0,1,0,18.0,23.4985,15.310889880832978,36.0,2.0
training,554,264,1,0,6,8,1,0,0,22.0,26.4945,18.407381854267484,44.0,2.0
training,85,564,1,0,1,18,1,0,0,16.0,18.4045,15.166119173136094,38.0,2.375
training,17,303,1,0,4,2,0,1,0,33.0,36.9149,31.367626779043366,97.0,2.9393939393939394
training,638,17,1,0,4,6,0,1,0,33.0,36.8879,31.57399217788575,74.0,2.242424242424242
training,109,1286,1,0,3,20,0,1,0,93.0,108.9398,84.35959215767333,158.0,1.6989247311827955
training,1286,1287,1,0,4,1,0,1,0,42.0,39.6358,34.716961864765125,64.0,1.5238095238095235
training,1287,1288,1,0,4,2,0,1,0,53.0,56.5456,41.89418987742831,82.0,1.5471698113207548
training,1288,109,1,0,4,4,0,1,0,26.0,33.840900000000005,27.23983177721252,42.0,1.6153846153846154
training,613,17,1,0,5,2,0,1,0,35.0,36.2091,25.037870121441205,106.0,3.0285714285714285
training,20,1480,1,0,4,18,1,0,0,34.0,35.8182,30.36495253243891,67.0,1.9705882352941175
training,66,779,1,0,2,21,0,1,0,83.0,112.535,96.94919492972625,168.0,2.0240963855421685
training,779,66,1,0,3,1,0,1,0,84.0,114.705,96.79497333806756,218.0,2.595238095238096
training,913,914,1,0,6,1,0,1,0,11.0,14.0639,13.018071769989536,17.0,1.5454545454545454
training,914,822,1,0,6,1,0,1,0,30.0,36.537,32.514042111347685,72.0,2.4
training,102,232,1,0,0,16,1,0,0,31.0,25.7528,20.152862000195423,65.0,2.096774193548387
