source_number,destination_number,is_carting,is_ftl,start_hour,osrm_time,osrm_distance,actual_distance,actual_time,real_actual_time_factor,data
2,104,1,0,18,19.625,21.7164875,15.988729061960246,49.625,2.513304814679495,training
2,104,1,0,20,20.0,22.516,16.198395503039908,56.0,2.8,training
2,104,1,0,21,21.5,23.66245,16.263240358934187,54.5,2.516304347826087,training
2,109,0,1,10,557.25,777.54255,607.6366286059049,1092.0,1.9597435013129243,training
2,109,0,1,11,557.0,778.5614,607.5809068462596,1111.0,1.9948256371447697,training
2,109,0,1,12,557.3333333333334,778.4089,607.802223847817,1138.3333333333333,2.0424798749058897,training
2,109,0,1,14,557.0,779.108,607.1072067003394,1052.0,1.888689407540395,training
2,109,0,1,15,558.25,778.409175,608.1191117100586,1091.0,1.9543603331666595,training
2,109,0,1,19,557.0,777.7995999999999,607.913809731378,1245.0,2.2351885098743267,training
2,109,0,1,20,558.0,778.0217,608.1180291290601,1228.0,2.2007168458781363,training
2,225,0,1,13,391.0,551.2155,448.8395998566453,944.0,2.414322250639386,training
2,225,0,1,14,391.0,550.7508,448.457822938074,941.0,2.4066496163682864,training
2,225,0,1,15,391.0,550.4612,448.1993379703742,873.0,2.2327365728900257,training
2,225,0,1,16,392.6666666666667,549.9182666666667,447.6299251724035,932.6666666666666,2.3749316673174543,training
2,225,0,1,19,391.7142857142857,550.1767571428571,448.0516717521402,948.5714285714286,2.4217740649184267,training
2,264,1,0,0,22.0,23.9026,13.491923712414636,61.0,2.772727272727273,training
2,264,1,0,1,24.75,28.0705,16.392198296386148,73.5,2.974685314685315,training
2,264,1,0,2,25.5,29.1507,16.8838131708114,65.0,2.56,training
2,264,1,0,3,25.0,28.339133333333333,16.654149806946688,61.333333333333336,2.459145299145299,training
2,264,1,0,4,22.333333333333332,25.983966666666664,15.754635498326365,50.333333333333336,2.294340198321892,training
2,264,1,0,5,23.0,27.4825,17.094503134688352,54.0,2.347826086956522,training
2,264,1,0,6,24.333333333333332,28.3545,16.951292792786017,58.666666666666664,2.4270396270396266,training
2,264,1,0,7,23.0,27.2917,17.01507795505494,46.0,2.0,training
2,264,1,0,8,27.0,29.6284,16.367197199326583,181.5,6.722222222222222,training
2,264,1,0,9,23.0,27.5722,17.267975371928692,419.0,18.217391304347824,training
2,264,1,0,12,25.0,29.3214,16.702683230649555,74.0,2.96,training
2,264,1,0,14,22.666666666666668,25.959033333333334,15.033747769304298,68.0,2.975022624434389,training
2,264,1,0,15,24.88888888888889,28.685833333333335,16.65892556644048,81.22222222222223,3.245742874052053,training
2,264,1,0,16,26.0,29.6481,16.32076168296514,75.0,2.8846153846153846,training
2,264,1,0,19,26.0,29.008650000000003,16.495020595422098,80.0,3.102222222222222,training
2,264,1,0,20,23.5,27.083862500000002,16.104578449682123,81.625,3.4346153846153844,training
2,264,1,0,21,25.5,28.7427,16.082527706074515,78.33333333333333,3.064168177501511,training
2,326,1,0,0,30.0,33.6537,23.21867617763473,155.0,5.166666666666667,training
2,326,1,0,1,28.0,33.3287,23.15306903721909,62.0,2.2142857142857144,training
2,326,1,0,2,29.5,33.36775,22.652040689458836,116.75,3.919642857142857,training
2,326,1,0,3,30.0,33.4754,22.30200114472249,115.0,3.8333333333333335,training
2,326,1,0,4,27.0,31.8758,23.18019436814118,67.0,2.4814814814814814,training
2,326,1,0,5,29.5,33.18105,22.36821018980686,75.5,2.5580459770114943,training
2,326,1,0,8,29.0,32.981300000000005,22.558352566185032,65.0,2.2413793103448274,training
2,326,1,0,10,27.666666666666668,32.2558,22.80064975802743,245.66666666666666,8.712201591511937,training
2,326,1,0,11,27.5,33.3099,22.029505392401585,219.0,7.730769230769231,training
2,326,1,0,14,27.714285714285715,32.530542857142855,22.670020320589742,119.28571428571429,4.273000435069401,training
